% WordBreakProperty-10.0.0.txt
% Date: 2017-03-10, 02:00:42 GMT
% © 2017 Unicode®, Inc.
% Unicode and the Unicode Logo are registered trademarks of Unicode, Inc. in the U.S. and other countries.
% For terms of use, see http://www.unicode.org/terms_of_use.html
%
% Unicode Character Database
%   For documentation, see http://www.unicode.org/reports/tr44/

% ================================================

% Property:	Word_Break

%  All code points not explicitly listed for Word_Break
%  have the value Other (XX).

% @missing: 16#0000..16#10FFFF; Other

% ================================================

16#1C80..16#1C88    ; ALetter % L&   [9] CYRILLIC SMALL LETTER ROUNDED VE..16#CYRILLIC SMALL LETTER UNBLENDED UK
16#1CE9..16#1CEC    ; ALetter % Lo   [4] VEDIC SIGN ANUSVARA ANTARGOMUKHA..16#VEDIC SIGN ANUSVARA VAMAGOMUKHA WITH TAIL
16#1CEE..16#1CF1    ; ALetter % Lo   [4] VEDIC SIGN HEXIFORM LONG ANUSVARA..16#VEDIC SIGN ANUSVARA UBHAYATO MUKHA
16#1CF5..16#1CF6    ; ALetter % Lo   [2] VEDIC SIGN JIHVAMULIYA..16#VEDIC SIGN UPADHMANIYA
16#1D00..16#1D2B    ; ALetter % L&  [44] LATIN LETTER SMALL CAPITAL A..16#CYRILLIC LETTER SMALL CAPITAL EL
16#1D2C..16#1D6A    ; ALetter % Lm  [63] MODIFIER LETTER CAPITAL A..16#GREEK SUBSCRIPT SMALL LETTER CHI
16#1D6B..16#1D77    ; ALetter % L&  [13] LATIN SMALL LETTER UE..16#LATIN SMALL LETTER TURNED G
16#1D78          ; ALetter % Lm       MODIFIER LETTER CYRILLIC EN
16#1D79..16#1D9A    ; ALetter % L&  [34] LATIN SMALL LETTER INSULAR G..16#LATIN SMALL LETTER EZH WITH RETROFLEX HOOK
16#1D9B..16#1DBF    ; ALetter % Lm  [37] MODIFIER LETTER SMALL TURNED ALPHA..16#MODIFIER LETTER SMALL THETA
16#1E00..16#1F15    ; ALetter % L& [278] LATIN CAPITAL LETTER A WITH RING BELOW..16#GREEK SMALL LETTER EPSILON WITH DASIA AND OXIA
16#1F18..16#1F1D    ; ALetter % L&   [6] GREEK CAPITAL LETTER EPSILON WITH PSILI..16#GREEK CAPITAL LETTER EPSILON WITH DASIA AND OXIA
16#1F20..16#1F45    ; ALetter % L&  [38] GREEK SMALL LETTER ETA WITH PSILI..16#GREEK SMALL LETTER OMICRON WITH DASIA AND OXIA
16#1F48..16#1F4D    ; ALetter % L&   [6] GREEK CAPITAL LETTER OMICRON WITH PSILI..16#GREEK CAPITAL LETTER OMICRON WITH DASIA AND OXIA
16#1F50..16#1F57    ; ALetter % L&   [8] GREEK SMALL LETTER UPSILON WITH PSILI..16#GREEK SMALL LETTER UPSILON WITH DASIA AND PERISPOMENI
16#1F59          ; ALetter % L&       GREEK CAPITAL LETTER UPSILON WITH DASIA
16#1F5B          ; ALetter % L&       GREEK CAPITAL LETTER UPSILON WITH DASIA AND VARIA
16#1F5D          ; ALetter % L&       GREEK CAPITAL LETTER UPSILON WITH DASIA AND OXIA
16#1F5F..16#1F7D    ; ALetter % L&  [31] GREEK CAPITAL LETTER UPSILON WITH DASIA AND PERISPOMENI..16#GREEK SMALL LETTER OMEGA WITH OXIA
16#1F80..16#1FB4    ; ALetter % L&  [53] GREEK SMALL LETTER ALPHA WITH PSILI AND YPOGEGRAMMENI..16#GREEK SMALL LETTER ALPHA WITH OXIA AND YPOGEGRAMMENI
16#1FB6..16#1FBC    ; ALetter % L&   [7] GREEK SMALL LETTER ALPHA WITH PERISPOMENI..16#GREEK CAPITAL LETTER ALPHA WITH PROSGEGRAMMENI
16#1FBE          ; ALetter % L&       GREEK PROSGEGRAMMENI
16#1FC2..16#1FC4    ; ALetter % L&   [3] GREEK SMALL LETTER ETA WITH VARIA AND YPOGEGRAMMENI..16#GREEK SMALL LETTER ETA WITH OXIA AND YPOGEGRAMMENI
16#1FC6..16#1FCC    ; ALetter % L&   [7] GREEK SMALL LETTER ETA WITH PERISPOMENI..16#GREEK CAPITAL LETTER ETA WITH PROSGEGRAMMENI
16#1FD0..16#1FD3    ; ALetter % L&   [4] GREEK SMALL LETTER IOTA WITH VRACHY..16#GREEK SMALL LETTER IOTA WITH DIALYTIKA AND OXIA
16#1FD6..16#1FDB    ; ALetter % L&   [6] GREEK SMALL LETTER IOTA WITH PERISPOMENI..16#GREEK CAPITAL LETTER IOTA WITH OXIA
16#1FE0..16#1FEC    ; ALetter % L&  [13] GREEK SMALL LETTER UPSILON WITH VRACHY..16#GREEK CAPITAL LETTER RHO WITH DASIA
16#1FF2..16#1FF4    ; ALetter % L&   [3] GREEK SMALL LETTER OMEGA WITH VARIA AND YPOGEGRAMMENI..16#GREEK SMALL LETTER OMEGA WITH OXIA AND YPOGEGRAMMENI
16#1FF6..16#1FFC    ; ALetter % L&   [7] GREEK SMALL LETTER OMEGA WITH PERISPOMENI..16#GREEK CAPITAL LETTER OMEGA WITH PROSGEGRAMMENI
16#2071          ; ALetter % Lm       SUPERSCRIPT LATIN SMALL LETTER I
16#207F          ; ALetter % Lm       SUPERSCRIPT LATIN SMALL LETTER N
16#2090..16#209C    ; ALetter % Lm  [13] LATIN SUBSCRIPT SMALL LETTER A..16#LATIN SUBSCRIPT SMALL LETTER T
16#2102          ; ALetter % L&       DOUBLE-STRUCK CAPITAL C
16#2107          ; ALetter % L&       EULER CONSTANT
16#210A..16#2113    ; ALetter % L&  [10] SCRIPT SMALL G..16#SCRIPT SMALL L
16#2115          ; ALetter % L&       DOUBLE-STRUCK CAPITAL N
16#2119..16#211D    ; ALetter % L&   [5] DOUBLE-STRUCK CAPITAL P..16#DOUBLE-STRUCK CAPITAL R
16#2124          ; ALetter % L&       DOUBLE-STRUCK CAPITAL Z
16#2126          ; ALetter % L&       OHM SIGN
16#2128          ; ALetter % L&       BLACK-LETTER CAPITAL Z
16#212A..16#212D    ; ALetter % L&   [4] KELVIN SIGN..16#BLACK-LETTER CAPITAL C
16#212F..16#2134    ; ALetter % L&   [6] SCRIPT SMALL E..16#SCRIPT SMALL O
16#2135..16#2138    ; ALetter % Lo   [4] ALEF SYMBOL..16#DALET SYMBOL
16#2139          ; ALetter % L&       INFORMATION SOURCE
16#213C..16#213F    ; ALetter % L&   [4] DOUBLE-STRUCK SMALL PI..16#DOUBLE-STRUCK CAPITAL PI
16#2145..16#2149    ; ALetter % L&   [5] DOUBLE-STRUCK ITALIC CAPITAL D..16#DOUBLE-STRUCK ITALIC SMALL J
16#214E          ; ALetter % L&       TURNED SMALL F
16#2160..16#2182    ; ALetter % Nl  [35] ROMAN NUMERAL ONE..16#ROMAN NUMERAL TEN THOUSAND
16#2183..16#2184    ; ALetter % L&   [2] ROMAN NUMERAL REVERSED ONE HUNDRED..16#LATIN SMALL LETTER REVERSED C
16#2185..16#2188    ; ALetter % Nl   [4] ROMAN NUMERAL SIX LATE FORM..16#ROMAN NUMERAL ONE HUNDRED THOUSAND
16#24B6..16#24E9    ; ALetter % So  [52] CIRCLED LATIN CAPITAL LETTER A..16#CIRCLED LATIN SMALL LETTER Z
16#2C00..16#2C2E    ; ALetter % L&  [47] GLAGOLITIC CAPITAL LETTER AZU..16#GLAGOLITIC CAPITAL LETTER LATINATE MYSLITE
16#2C30..16#2C5E    ; ALetter % L&  [47] GLAGOLITIC SMALL LETTER AZU..16#GLAGOLITIC SMALL LETTER LATINATE MYSLITE
16#2C60..16#2C7B    ; ALetter % L&  [28] LATIN CAPITAL LETTER L WITH DOUBLE BAR..16#LATIN LETTER SMALL CAPITAL TURNED E
16#2C7C..16#2C7D    ; ALetter % Lm   [2] LATIN SUBSCRIPT SMALL LETTER J..16#MODIFIER LETTER CAPITAL V
16#2C7E..16#2CE4    ; ALetter % L& [103] LATIN CAPITAL LETTER S WITH SWASH TAIL..16#COPTIC SYMBOL KAI
16#2CEB..16#2CEE    ; ALetter % L&   [4] COPTIC CAPITAL LETTER CRYPTOGRAMMIC SHEI..16#COPTIC SMALL LETTER CRYPTOGRAMMIC GANGIA
16#2CF2..16#2CF3    ; ALetter % L&   [2] COPTIC CAPITAL LETTER BOHAIRIC KHEI..16#COPTIC SMALL LETTER BOHAIRIC KHEI
16#2D00..16#2D25    ; ALetter % L&  [38] GEORGIAN SMALL LETTER AN..16#GEORGIAN SMALL LETTER HOE
16#2D27          ; ALetter % L&       GEORGIAN SMALL LETTER YN
16#2D2D          ; ALetter % L&       GEORGIAN SMALL LETTER AEN
16#2D30..16#2D67    ; ALetter % Lo  [56] TIFINAGH LETTER YA..16#TIFINAGH LETTER YO
16#2D6F          ; ALetter % Lm       TIFINAGH MODIFIER LETTER LABIALIZATION MARK
16#2D80..16#2D96    ; ALetter % Lo  [23] ETHIOPIC SYLLABLE LOA..16#ETHIOPIC SYLLABLE GGWE
16#2DA0..16#2DA6    ; ALetter % Lo   [7] ETHIOPIC SYLLABLE SSA..16#ETHIOPIC SYLLABLE SSO
16#2DA8..16#2DAE    ; ALetter % Lo   [7] ETHIOPIC SYLLABLE CCA..16#ETHIOPIC SYLLABLE CCO
16#2DB0..16#2DB6    ; ALetter % Lo   [7] ETHIOPIC SYLLABLE ZZA..16#ETHIOPIC SYLLABLE ZZO
16#2DB8..16#2DBE    ; ALetter % Lo   [7] ETHIOPIC SYLLABLE CCHA..16#ETHIOPIC SYLLABLE CCHO
16#2DC0..16#2DC6    ; ALetter % Lo   [7] ETHIOPIC SYLLABLE QYA..16#ETHIOPIC SYLLABLE QYO
16#2DC8..16#2DCE    ; ALetter % Lo   [7] ETHIOPIC SYLLABLE KYA..16#ETHIOPIC SYLLABLE KYO
16#2DD0..16#2DD6    ; ALetter % Lo   [7] ETHIOPIC SYLLABLE XYA..16#ETHIOPIC SYLLABLE XYO
16#2DD8..16#2DDE    ; ALetter % Lo   [7] ETHIOPIC SYLLABLE GYA..16#ETHIOPIC SYLLABLE GYO
16#2E2F          ; ALetter % Lm       VERTICAL TILDE
16#3005          ; ALetter % Lm       IDEOGRAPHIC ITERATION MARK
16#303B          ; ALetter % Lm       VERTICAL IDEOGRAPHIC ITERATION MARK
16#303C          ; ALetter % Lo       MASU MARK
16#3105..16#312E    ; ALetter % Lo  [42] BOPOMOFO LETTER B..16#BOPOMOFO LETTER O WITH DOT ABOVE
16#3131..16#318E    ; ALetter % Lo  [94] HANGUL LETTER KIYEOK..16#HANGUL LETTER ARAEAE
16#31A0..16#31BA    ; ALetter % Lo  [27] BOPOMOFO LETTER BU..16#BOPOMOFO LETTER ZY
16#A000..16#A014    ; ALetter % Lo  [21] YI SYLLABLE IT..16#YI SYLLABLE E
16#A015          ; ALetter % Lm       YI SYLLABLE WU
16#A016..16#A48C    ; ALetter % Lo [1143] YI SYLLABLE BIT..16#YI SYLLABLE YYR
16#A4D0..16#A4F7    ; ALetter % Lo  [40] LISU LETTER BA..16#LISU LETTER OE
16#A4F8..16#A4FD    ; ALetter % Lm   [6] LISU LETTER TONE MYA TI..16#LISU LETTER TONE MYA JEU
16#A500..16#A60B    ; ALetter % Lo [268] VAI SYLLABLE EE..16#VAI SYLLABLE NG
16#A60C          ; ALetter % Lm       VAI SYLLABLE LENGTHENER
16#A610..16#A61F    ; ALetter % Lo  [16] VAI SYLLABLE NDOLE FA..16#VAI SYMBOL JONG
16#A62A..16#A62B    ; ALetter % Lo   [2] VAI SYLLABLE NDOLE MA..16#VAI SYLLABLE NDOLE DO
16#A640..16#A66D    ; ALetter % L&  [46] CYRILLIC CAPITAL LETTER ZEMLYA..16#CYRILLIC SMALL LETTER DOUBLE MONOCULAR O
16#A66E          ; ALetter % Lo       CYRILLIC LETTER MULTIOCULAR O
16#A67F          ; ALetter % Lm       CYRILLIC PAYEROK
16#A680..16#A69B    ; ALetter % L&  [28] CYRILLIC CAPITAL LETTER DWE..16#CYRILLIC SMALL LETTER CROSSED O
16#A69C..16#A69D    ; ALetter % Lm   [2] MODIFIER LETTER CYRILLIC HARD SIGN..16#MODIFIER LETTER CYRILLIC SOFT SIGN
16#A6A0..16#A6E5    ; ALetter % Lo  [70] BAMUM LETTER A..16#BAMUM LETTER KI
16#A6E6..16#A6EF    ; ALetter % Nl  [10] BAMUM LETTER MO..16#BAMUM LETTER KOGHOM
16#A717..16#A71F    ; ALetter % Lm   [9] MODIFIER LETTER DOT VERTICAL BAR..16#MODIFIER LETTER LOW INVERTED EXCLAMATION MARK
16#A720..16#A721    ; ALetter % Sk   [2] MODIFIER LETTER STRESS AND HIGH TONE..16#MODIFIER LETTER STRESS AND LOW TONE
16#A722..16#A76F    ; ALetter % L&  [78] LATIN CAPITAL LETTER EGYPTOLOGICAL ALEF..16#LATIN SMALL LETTER CON
16#A770          ; ALetter % Lm       MODIFIER LETTER US
16#A771..16#A787    ; ALetter % L&  [23] LATIN SMALL LETTER DUM..16#LATIN SMALL LETTER INSULAR T
16#A788          ; ALetter % Lm       MODIFIER LETTER LOW CIRCUMFLEX ACCENT
16#A789..16#A78A    ; ALetter % Sk   [2] MODIFIER LETTER COLON..16#MODIFIER LETTER SHORT EQUALS SIGN
16#A78B..16#A78E    ; ALetter % L&   [4] LATIN CAPITAL LETTER SALTILLO..16#LATIN SMALL LETTER L WITH RETROFLEX HOOK AND BELT
16#A78F          ; ALetter % Lo       LATIN LETTER SINOLOGICAL DOT
16#A790..16#A7AE    ; ALetter % L&  [31] LATIN CAPITAL LETTER N WITH DESCENDER..16#LATIN CAPITAL LETTER SMALL CAPITAL I
16#A7B0..16#A7B7    ; ALetter % L&   [8] LATIN CAPITAL LETTER TURNED K..16#LATIN SMALL LETTER OMEGA
16#A7F7          ; ALetter % Lo       LATIN EPIGRAPHIC LETTER SIDEWAYS I
16#A7F8..16#A7F9    ; ALetter % Lm   [2] MODIFIER LETTER CAPITAL H WITH STROKE..16#MODIFIER LETTER SMALL LIGATURE OE
16#A7FA          ; ALetter % L&       LATIN LETTER SMALL CAPITAL TURNED M
16#A7FB..16#A801    ; ALetter % Lo   [7] LATIN EPIGRAPHIC LETTER REVERSED F..16#SYLOTI NAGRI LETTER I
16#A803..16#A805    ; ALetter % Lo   [3] SYLOTI NAGRI LETTER U..16#SYLOTI NAGRI LETTER O
16#A807..16#A80A    ; ALetter % Lo   [4] SYLOTI NAGRI LETTER KO..16#SYLOTI NAGRI LETTER GHO
16#A80C..16#A822    ; ALetter % Lo  [23] SYLOTI NAGRI LETTER CO..16#SYLOTI NAGRI LETTER HO
16#A840..16#A873    ; ALetter % Lo  [52] PHAGS-PA LETTER KA..16#PHAGS-PA LETTER CANDRABINDU
16#A882..16#A8B3    ; ALetter % Lo  [50] SAURASHTRA LETTER A..16#SAURASHTRA LETTER LLA
16#A8F2..16#A8F7    ; ALetter % Lo   [6] DEVANAGARI SIGN SPACING CANDRABINDU..16#DEVANAGARI SIGN CANDRABINDU AVAGRAHA
16#A8FB          ; ALetter % Lo       DEVANAGARI HEADSTROKE
16#A8FD          ; ALetter % Lo       DEVANAGARI JAIN OM
16#A90A..16#A925    ; ALetter % Lo  [28] KAYAH LI LETTER KA..16#KAYAH LI LETTER OO
16#A930..16#A946    ; ALetter % Lo  [23] REJANG LETTER KA..16#REJANG LETTER A
16#A960..16#A97C    ; ALetter % Lo  [29] HANGUL CHOSEONG TIKEUT-MIEUM..16#HANGUL CHOSEONG SSANGYEORINHIEUH
16#A984..16#A9B2    ; ALetter % Lo  [47] JAVANESE LETTER A..16#JAVANESE LETTER HA
16#A9CF          ; ALetter % Lm       JAVANESE PANGRANGKEP
16#AA00..16#AA28    ; ALetter % Lo  [41] CHAM LETTER A..16#CHAM LETTER HA
16#AA40..16#AA42    ; ALetter % Lo   [3] CHAM LETTER FINAL K..16#CHAM LETTER FINAL NG
16#AA44..16#AA4B    ; ALetter % Lo   [8] CHAM LETTER FINAL CH..16#CHAM LETTER FINAL SS
16#AAE0..16#AAEA    ; ALetter % Lo  [11] MEETEI MAYEK LETTER E..16#MEETEI MAYEK LETTER SSA
16#AAF2          ; ALetter % Lo       MEETEI MAYEK ANJI
16#AAF3..16#AAF4    ; ALetter % Lm   [2] MEETEI MAYEK SYLLABLE REPETITION MARK..16#MEETEI MAYEK WORD REPETITION MARK
16#AB01..16#AB06    ; ALetter % Lo   [6] ETHIOPIC SYLLABLE TTHU..16#ETHIOPIC SYLLABLE TTHO
16#AB09..16#AB0E    ; ALetter % Lo   [6] ETHIOPIC SYLLABLE DDHU..16#ETHIOPIC SYLLABLE DDHO
16#AB11..16#AB16    ; ALetter % Lo   [6] ETHIOPIC SYLLABLE DZU..16#ETHIOPIC SYLLABLE DZO
16#AB20..16#AB26    ; ALetter % Lo   [7] ETHIOPIC SYLLABLE CCHHA..16#ETHIOPIC SYLLABLE CCHHO
16#AB28..16#AB2E    ; ALetter % Lo   [7] ETHIOPIC SYLLABLE BBA..16#ETHIOPIC SYLLABLE BBO
16#AB30..16#AB5A    ; ALetter % L&  [43] LATIN SMALL LETTER BARRED ALPHA..16#LATIN SMALL LETTER Y WITH SHORT RIGHT LEG
16#AB5B          ; ALetter % Sk       MODIFIER BREVE WITH INVERTED BREVE
16#AB5C..16#AB5F    ; ALetter % Lm   [4] MODIFIER LETTER SMALL HENG..16#MODIFIER LETTER SMALL U WITH LEFT HOOK
16#AB60..16#AB65    ; ALetter % L&   [6] LATIN SMALL LETTER SAKHA YAT..16#GREEK LETTER SMALL CAPITAL OMEGA
16#AB70..16#ABBF    ; ALetter % L&  [80] CHEROKEE SMALL LETTER A..16#CHEROKEE SMALL LETTER YA
16#ABC0..16#ABE2    ; ALetter % Lo  [35] MEETEI MAYEK LETTER KOK..16#MEETEI MAYEK LETTER I LONSUM
16#AC00..16#D7A3    ; ALetter % Lo [11172] HANGUL SYLLABLE GA..16#HANGUL SYLLABLE HIH
16#D7B0..16#D7C6    ; ALetter % Lo  [23] HANGUL JUNGSEONG O-YEO..16#HANGUL JUNGSEONG ARAEA-E
16#D7CB..16#D7FB    ; ALetter % Lo  [49] HANGUL JONGSEONG NIEUN-RIEUL..16#HANGUL JONGSEONG PHIEUPH-THIEUTH
16#FB00..16#FB06    ; ALetter % L&   [7] LATIN SMALL LIGATURE FF..16#LATIN SMALL LIGATURE ST
16#FB13..16#FB17    ; ALetter % L&   [5] ARMENIAN SMALL LIGATURE MEN NOW..16#ARMENIAN SMALL LIGATURE MEN XEH
16#FB50..16#FBB1    ; ALetter % Lo  [98] ARABIC LETTER ALEF WASLA ISOLATED FORM..16#ARABIC LETTER YEH BARREE WITH HAMZA ABOVE FINAL FORM
16#FBD3..16#FD3D    ; ALetter % Lo [363] ARABIC LETTER NG ISOLATED FORM..16#ARABIC LIGATURE ALEF WITH FATHATAN ISOLATED FORM
16#FD50..16#FD8F    ; ALetter % Lo  [64] ARABIC LIGATURE TEH WITH JEEM WITH MEEM INITIAL FORM..16#ARABIC LIGATURE MEEM WITH KHAH WITH MEEM INITIAL FORM
16#FD92..16#FDC7    ; ALetter % Lo  [54] ARABIC LIGATURE MEEM WITH JEEM WITH KHAH INITIAL FORM..16#ARABIC LIGATURE NOON WITH JEEM WITH YEH FINAL FORM
16#FDF0..16#FDFB    ; ALetter % Lo  [12] ARABIC LIGATURE SALLA USED AS KORANIC STOP SIGN ISOLATED FORM..16#ARABIC LIGATURE JALLAJALALOUHOU
16#FE70..16#FE74    ; ALetter % Lo   [5] ARABIC FATHATAN ISOLATED FORM..16#ARABIC KASRATAN ISOLATED FORM
16#FE76..16#FEFC    ; ALetter % Lo [135] ARABIC FATHA ISOLATED FORM..16#ARABIC LIGATURE LAM WITH ALEF FINAL FORM
16#FF21..16#FF3A    ; ALetter % L&  [26] FULLWIDTH LATIN CAPITAL LETTER A..16#FULLWIDTH LATIN CAPITAL LETTER Z
16#FF41..16#FF5A    ; ALetter % L&  [26] FULLWIDTH LATIN SMALL LETTER A..16#FULLWIDTH LATIN SMALL LETTER Z
16#FFA0..16#FFBE    ; ALetter % Lo  [31] HALFWIDTH HANGUL FILLER..16#HALFWIDTH HANGUL LETTER HIEUH
16#FFC2..16#FFC7    ; ALetter % Lo   [6] HALFWIDTH HANGUL LETTER A..16#HALFWIDTH HANGUL LETTER E
16#FFCA..16#FFCF    ; ALetter % Lo   [6] HALFWIDTH HANGUL LETTER YEO..16#HALFWIDTH HANGUL LETTER OE
16#FFD2..16#FFD7    ; ALetter % Lo   [6] HALFWIDTH HANGUL LETTER YO..16#HALFWIDTH HANGUL LETTER YU
16#FFDA..16#FFDC    ; ALetter % Lo   [3] HALFWIDTH HANGUL LETTER EU..16#HALFWIDTH HANGUL LETTER I
16#10000..16#1000B  ; ALetter % Lo  [12] LINEAR B SYLLABLE B008 A..16#LINEAR B SYLLABLE B046 JE
16#1000D..16#10026  ; ALetter % Lo  [26] LINEAR B SYLLABLE B036 JO..16#LINEAR B SYLLABLE B032 QO
16#10028..16#1003A  ; ALetter % Lo  [19] LINEAR B SYLLABLE B060 RA..16#LINEAR B SYLLABLE B042 WO
16#1003C..16#1003D  ; ALetter % Lo   [2] LINEAR B SYLLABLE B017 ZA..16#LINEAR B SYLLABLE B074 ZE
16#1003F..16#1004D  ; ALetter % Lo  [15] LINEAR B SYLLABLE B020 ZO..16#LINEAR B SYLLABLE B091 TWO
16#10050..16#1005D  ; ALetter % Lo  [14] LINEAR B SYMBOL B018..16#LINEAR B SYMBOL B089
16#10080..16#100FA  ; ALetter % Lo [123] LINEAR B IDEOGRAM B100 MAN..16#LINEAR B IDEOGRAM VESSEL B305
16#10140..16#10174  ; ALetter % Nl  [53] GREEK ACROPHONIC ATTIC ONE QUARTER..16#GREEK ACROPHONIC STRATIAN FIFTY MNAS
16#10280..16#1029C  ; ALetter % Lo  [29] LYCIAN LETTER A..16#LYCIAN LETTER X
16#102A0..16#102D0  ; ALetter % Lo  [49] CARIAN LETTER A..16#CARIAN LETTER UUU3
16#10300..16#1031F  ; ALetter % Lo  [32] OLD ITALIC LETTER A..16#OLD ITALIC LETTER ESS
16#1032D..16#10340  ; ALetter % Lo  [20] OLD ITALIC LETTER YE..16#GOTHIC LETTER PAIRTHRA
16#10341         ; ALetter % Nl       GOTHIC LETTER NINETY
16#10342..16#10349  ; ALetter % Lo   [8] GOTHIC LETTER RAIDA..16#GOTHIC LETTER OTHAL
16#1034A         ; ALetter % Nl       GOTHIC LETTER NINE HUNDRED
16#10350..16#10375  ; ALetter % Lo  [38] OLD PERMIC LETTER AN..16#OLD PERMIC LETTER IA
16#10380..16#1039D  ; ALetter % Lo  [30] UGARITIC LETTER ALPA..16#UGARITIC LETTER SSU
16#103A0..16#103C3  ; ALetter % Lo  [36] OLD PERSIAN SIGN A..16#OLD PERSIAN SIGN HA
16#103C8..16#103CF  ; ALetter % Lo   [8] OLD PERSIAN SIGN AURAMAZDAA..16#OLD PERSIAN SIGN BUUMISH
16#103D1..16#103D5  ; ALetter % Nl   [5] OLD PERSIAN NUMBER ONE..16#OLD PERSIAN NUMBER HUNDRED
16#10400..16#1044F  ; ALetter % L&  [80] DESERET CAPITAL LETTER LONG I..16#DESERET SMALL LETTER EW
16#10450..16#1049D  ; ALetter % Lo  [78] SHAVIAN LETTER PEEP..16#OSMANYA LETTER OO
16#104B0..16#104D3  ; ALetter % L&  [36] OSAGE CAPITAL LETTER A..16#OSAGE CAPITAL LETTER ZHA
16#104D8..16#104FB  ; ALetter % L&  [36] OSAGE SMALL LETTER A..16#OSAGE SMALL LETTER ZHA
16#10500..16#10527  ; ALetter % Lo  [40] ELBASAN LETTER A..16#ELBASAN LETTER KHE
16#10530..16#10563  ; ALetter % Lo  [52] CAUCASIAN ALBANIAN LETTER ALT..16#CAUCASIAN ALBANIAN LETTER KIW
16#10600..16#10736  ; ALetter % Lo [311] LINEAR A SIGN AB001..16#LINEAR A SIGN A664
16#10740..16#10755  ; ALetter % Lo  [22] LINEAR A SIGN A701 A..16#LINEAR A SIGN A732 JE
16#10760..16#10767  ; ALetter % Lo   [8] LINEAR A SIGN A800..16#LINEAR A SIGN A807
16#10800..16#10805  ; ALetter % Lo   [6] CYPRIOT SYLLABLE A..16#CYPRIOT SYLLABLE JA
16#10808         ; ALetter % Lo       CYPRIOT SYLLABLE JO
16#1080A..16#10835  ; ALetter % Lo  [44] CYPRIOT SYLLABLE KA..16#CYPRIOT SYLLABLE WO
16#10837..16#10838  ; ALetter % Lo   [2] CYPRIOT SYLLABLE XA..16#CYPRIOT SYLLABLE XE
16#1083C         ; ALetter % Lo       CYPRIOT SYLLABLE ZA
16#1083F..16#10855  ; ALetter % Lo  [23] CYPRIOT SYLLABLE ZO..16#IMPERIAL ARAMAIC LETTER TAW
16#10860..16#10876  ; ALetter % Lo  [23] PALMYRENE LETTER ALEPH..16#PALMYRENE LETTER TAW
16#10880..16#1089E  ; ALetter % Lo  [31] NABATAEAN LETTER FINAL ALEPH..16#NABATAEAN LETTER TAW
16#108E0..16#108F2  ; ALetter % Lo  [19] HATRAN LETTER ALEPH..16#HATRAN LETTER QOPH
16#108F4..16#108F5  ; ALetter % Lo   [2] HATRAN LETTER SHIN..16#HATRAN LETTER TAW
16#10900..16#10915  ; ALetter % Lo  [22] PHOENICIAN LETTER ALF..16#PHOENICIAN LETTER TAU
16#10920..16#10939  ; ALetter % Lo  [26] LYDIAN LETTER A..16#LYDIAN LETTER C
16#10980..16#109B7  ; ALetter % Lo  [56] MEROITIC HIEROGLYPHIC LETTER A..16#MEROITIC CURSIVE LETTER DA
16#109BE..16#109BF  ; ALetter % Lo   [2] MEROITIC CURSIVE LOGOGRAM RMT..16#MEROITIC CURSIVE LOGOGRAM IMN
16#10A00         ; ALetter % Lo       KHAROSHTHI LETTER A
16#10A10..16#10A13  ; ALetter % Lo   [4] KHAROSHTHI LETTER KA..16#KHAROSHTHI LETTER GHA
16#10A15..16#10A17  ; ALetter % Lo   [3] KHAROSHTHI LETTER CA..16#KHAROSHTHI LETTER JA
16#10A19..16#10A33  ; ALetter % Lo  [27] KHAROSHTHI LETTER NYA..16#KHAROSHTHI LETTER TTTHA
16#10A60..16#10A7C  ; ALetter % Lo  [29] OLD SOUTH ARABIAN LETTER HE..16#OLD SOUTH ARABIAN LETTER THETH
16#10A80..16#10A9C  ; ALetter % Lo  [29] OLD NORTH ARABIAN LETTER HEH..16#OLD NORTH ARABIAN LETTER ZAH
16#10AC0..16#10AC7  ; ALetter % Lo   [8] MANICHAEAN LETTER ALEPH..16#MANICHAEAN LETTER WAW
16#10AC9..16#10AE4  ; ALetter % Lo  [28] MANICHAEAN LETTER ZAYIN..16#MANICHAEAN LETTER TAW
16#10B00..16#10B35  ; ALetter % Lo  [54] AVESTAN LETTER A..16#AVESTAN LETTER HE
16#10B40..16#10B55  ; ALetter % Lo  [22] INSCRIPTIONAL PARTHIAN LETTER ALEPH..16#INSCRIPTIONAL PARTHIAN LETTER TAW
16#10B60..16#10B72  ; ALetter % Lo  [19] INSCRIPTIONAL PAHLAVI LETTER ALEPH..16#INSCRIPTIONAL PAHLAVI LETTER TAW
16#10B80..16#10B91  ; ALetter % Lo  [18] PSALTER PAHLAVI LETTER ALEPH..16#PSALTER PAHLAVI LETTER TAW
16#10C00..16#10C48  ; ALetter % Lo  [73] OLD TURKIC LETTER ORKHON A..16#OLD TURKIC LETTER ORKHON BASH
16#10C80..16#10CB2  ; ALetter % L&  [51] OLD HUNGARIAN CAPITAL LETTER A..16#OLD HUNGARIAN CAPITAL LETTER US
16#10CC0..16#10CF2  ; ALetter % L&  [51] OLD HUNGARIAN SMALL LETTER A..16#OLD HUNGARIAN SMALL LETTER US
16#11003..16#11037  ; ALetter % Lo  [53] BRAHMI SIGN JIHVAMULIYA..16#BRAHMI LETTER OLD TAMIL NNNA
16#11083..16#110AF  ; ALetter % Lo  [45] KAITHI LETTER A..16#KAITHI LETTER HA
